Locode,Phrase,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,AvgMsv,Competition,CostPerClick
AU,fish and chips recipe,1000.0,1000.0,880.0,1000.0,1000.0,1000.0,880.0,720.0,590.0,720.0,880.0,1000.0,880.0,0.12576556,0.17460699999999998
AU,fish oil for dogs,720.0,720.0,590.0,720.0,720.0,720.0,880.0,720.0,590.0,880.0,720.0,880.0,720.0,0.9990215259999999,0.756205
AU,fluval edge,720.0,720.0,720.0,720.0,590.0,720.0,720.0,590.0,720.0,880.0,720.0,720.0,720.0,0.54867087397208,0.230185
AU,forensics definition,390.0,480.0,390.0,390.0,480.0,390.0,480.0,480.0,260.0,210.0,480.0,480.0,390.0,0.005681818181818001,
AU,foundation match,1900.0,2400.0,2400.0,2900.0,2400.0,2900.0,2900.0,2900.0,2400.0,3600.0,2900.0,3600.0,2900.0,0.049527201797905006,2.901765
AU,four wheel drive,1600.0,1600.0,1600.0,1600.0,1900.0,1900.0,1900.0,1900.0,1600.0,1900.0,1600.0,1900.0,1600.0,0.511845337,11.768251
AU,fox sports streaming,390.0,320.0,480.0,260.0,320.0,320.0,260.0,210.0,170.0,140.0,390.0,320.0,320.0,0.006377551020408001,
AU,fracking,12100.0,8100.0,8100.0,6600.0,22200.0,12100.0,8100.0,9900.0,6600.0,3600.0,5400.0,12100.0,9900.0,0.017061807000000002,2.0685599999999997
AU,fractal dimension,110.0,110.0,110.0,110.0,140.0,110.0,140.0,110.0,50.0,70.0,90.0,110.0,110.0,0.004842615012106,
AU,fred couples,1000.0,390.0,320.0,320.0,320.0,320.0,390.0,320.0,390.0,590.0,720.0,590.0,480.0,0.0042147293700079995,
AU,free ces,90.0,110.0,110.0,90.0,140.0,110.0,90.0,110.0,90.0,90.0,90.0,110.0,110.0,0.023041474654378,
AU,free downloads,4400.0,3600.0,3600.0,4400.0,4400.0,3600.0,3600.0,3600.0,3600.0,3600.0,2900.0,3600.0,3600.0,0.08685746300000001,0.443547
AU,free riding,8100.0,12100.0,12100.0,6600.0,12100.0,9900.0,8100.0,9900.0,4400.0,1900.0,6600.0,12100.0,8100.0,0.006702323620142001,2.711291
AU,free sw,480.0,590.0,590.0,480.0,480.0,590.0,480.0,480.0,390.0,590.0,390.0,480.0,480.0,0.13007668276058,0.16580899999999998
AU,froot loops,1300.0,1600.0,1600.0,1300.0,1600.0,1600.0,1900.0,2400.0,1600.0,1600.0,1600.0,2400.0,1600.0,0.016840622398668,2.4048
AU,frozen concentrated orange juice,10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0,224489796.0,
AU,furries,12100.0,12100.0,12100.0,9900.0,12100.0,9900.0,12100.0,9900.0,9900.0,9900.0,9900.0,12100.0,12100.0,0.028755934567873,0.0376
AU,futsal shoes,1900.0,1900.0,1900.0,2900.0,4400.0,4400.0,4400.0,2900.0,1600.0,1600.0,2400.0,2400.0,2900.0,1.0,0.678801
AU,gabagool,320.0,390.0,320.0,390.0,390.0,480.0,590.0,480.0,590.0,480.0,390.0,590.0,480.0,0.000953971,0.015493
AU,gabagool,320.0,390.0,320.0,390.0,390.0,480.0,590.0,480.0,590.0,480.0,390.0,590.0,480.0,0.000953971,0.015493
AU,games like sims,320.0,320.0,320.0,320.0,260.0,320.0,260.0,320.0,320.0,390.0,260.0,260.0,320.0,0.08996728500000001,1.442747
AU,gay flag,1000.0,1300.0,3600.0,1600.0,1900.0,1900.0,1900.0,1900.0,1300.0,1600.0,1900.0,2400.0,1900.0,0.08288912579957401,0.332891
AU,gaychat,9900.0,9900.0,9900.0,9900.0,9900.0,8100.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,0.20296340358799,1.212225
AU,gbp jpy,720.0,590.0,1300.0,720.0,880.0,880.0,720.0,720.0,720.0,880.0,880.0,1000.0,880.0,0.048629288,16.814183
AU,george orwell 1984,1300.0,1600.0,1600.0,1300.0,1600.0,1300.0,1300.0,1300.0,1900.0,2900.0,1900.0,1900.0,1600.0,0.12606371,1.297587
AU,ghost hunt,2900.0,2900.0,3600.0,3600.0,3600.0,3600.0,3600.0,2900.0,2900.0,2400.0,1900.0,1900.0,2900.0,0.037518037518038005,0.8618309999999999
AU,giant hornets,320.0,140.0,140.0,90.0,140.0,320.0,170.0,210.0,210.0,170.0,140.0,170.0,170.0,0.001785714285714,
AU,girls party dress,880.0,880.0,880.0,1000.0,1300.0,1300.0,1600.0,1300.0,720.0,720.0,720.0,880.0,1000.0,1.0,0.6361939999999999
AU,glass replacement,1300.0,1600.0,1600.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2900.0,3600.0,3600.0,2400.0,0.7311758270000001,4.131874
AU,glenbrook mall,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,,
AU,global warming,12100.0,22200.0,14800.0,12100.0,22200.0,14800.0,18100.0,22200.0,6600.0,6600.0,14800.0,18100.0,14800.0,0.20199454100000003,1.959481
AU,glycoproteins,1600.0,1000.0,1300.0,480.0,880.0,720.0,1000.0,1000.0,320.0,720.0,1600.0,2400.0,1000.0,0.0026965002868610003,
AU,go go,6600.0,8100.0,6600.0,6600.0,9900.0,8100.0,9900.0,6600.0,6600.0,6600.0,6600.0,8100.0,8100.0,0.004568596378839001,0.740525
AU,golf knickers,70.0,70.0,50.0,40.0,40.0,40.0,40.0,40.0,20.0,20.0,30.0,40.0,40.0,0.83333333333333,0.831024
AU,good bad cholesterol,10.0,10.0,20.0,10.0,20.0,10.0,20.0,10.0,10.0,10.0,10.0,20.0,10.0,0.228571429,7.1445039999999995
AU,good whiskey,210.0,170.0,170.0,210.0,260.0,210.0,210.0,210.0,390.0,210.0,170.0,210.0,210.0,0.988249845,0.9112290000000001
AU,google for business,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1000.0,880.0,1000.0,1000.0,1300.0,1300.0,0.15197083618135998,0.398926
AU,google maps,3350000.0,3350000.0,3350000.0,3350000.0,3350000.0,3350000.0,3350000.0,3350000.0,2740000.0,3350000.0,3350000.0,3350000.0,0.0,0.02567227,0.533287
AU,google trends,18100.0,22200.0,27100.0,27100.0,27100.0,27100.0,27100.0,33100.0,22200.0,27100.0,27100.0,33100.0,27100.0,0.0053978960367090005,0.887934
AU,graco booster seats,90.0,70.0,70.0,70.0,90.0,70.0,70.0,50.0,40.0,90.0,50.0,50.0,70.0,0.86215538847118,0.18523
AU,gre vocabulary,70.0,90.0,70.0,70.0,90.0,70.0,50.0,70.0,70.0,70.0,70.0,90.0,70.0,0.31211180124224,
AU,great mall stores,,,,,,,,,,,,,10.0,,
AU,green card,1900.0,2400.0,1900.0,1900.0,2400.0,1900.0,2900.0,3600.0,1900.0,4400.0,3600.0,2400.0,2400.0,0.05905490303195801,2.037362
AU,green pants,170.0,210.0,210.0,260.0,320.0,260.0,260.0,260.0,210.0,210.0,210.0,320.0,260.0,0.932307692,0.600096
AU,green party,1600.0,5400.0,8100.0,6600.0,1600.0,1300.0,1600.0,2400.0,880.0,880.0,1300.0,1300.0,2900.0,0.020422326,0.676188
AU,guess glasses,90.0,90.0,70.0,170.0,110.0,110.0,140.0,170.0,260.0,260.0,140.0,140.0,140.0,1.0,0.4855800000000001
AU,guinea pigs for sale,3600.0,2900.0,2900.0,3600.0,3600.0,3600.0,3600.0,2900.0,3600.0,4400.0,3600.0,2900.0,3600.0,0.94999074759437,0.389279
AU,guinness,5400.0,6600.0,6600.0,6600.0,6600.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,14800.0,6600.0,0.042192799,0.644578
AU,gumbo recipe,1600.0,1600.0,1600.0,1300.0,1000.0,1000.0,1000.0,880.0,720.0,1000.0,1000.0,1300.0,1300.0,0.026750142287991004,0.042614
AU,hair color,12100.0,12100.0,14800.0,14800.0,14800.0,18100.0,14800.0,14800.0,14800.0,14800.0,12100.0,14800.0,14800.0,0.226737841,1.412232
AU,hair colour,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,2900.0,2900.0,2400.0,2900.0,3600.0,0.30416819700000003,1.267802
AU,halloween couples costumes,20.0,40.0,30.0,40.0,110.0,320.0,1300.0,50.0,10.0,10.0,10.0,30.0,170.0,0.21164021164021,0.319315
AU,halter top dress,40.0,30.0,30.0,70.0,50.0,90.0,70.0,50.0,70.0,90.0,70.0,70.0,70.0,0.7027027027026999,0.25059699999999996
AU,hammer drills,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,0.999354683,0.493435
AU,hamster,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,18100.0,14800.0,18100.0,14800.0,0.022959942999999997,0.06186900000000001
AU,harbor,590.0,720.0,590.0,590.0,720.0,590.0,590.0,590.0,590.0,480.0,590.0,880.0,590.0,0.00035669699999999995,0.015515000000000001
AU,harbour,2400.0,3600.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,3600.0,2900.0,0.00395507,
AU,hard math problems,210.0,320.0,260.0,210.0,260.0,210.0,210.0,210.0,110.0,110.0,170.0,210.0,210.0,0.07401924500370101,0.570233
AU,hawaiianairlines,49500.0,49500.0,40500.0,40500.0,49500.0,49500.0,49500.0,49500.0,40500.0,60500.0,40500.0,40500.0,49500.0,0.293355553,0.436916
AU,hdmi cord,720.0,720.0,880.0,880.0,720.0,720.0,720.0,720.0,880.0,1000.0,880.0,880.0,880.0,0.8472133247918001,0.68125
AU,health insurance,33100.0,40500.0,49500.0,33100.0,33100.0,33100.0,27100.0,27100.0,18100.0,33100.0,33100.0,49500.0,33100.0,0.986381976,32.795164
AU,health savings account,30.0,20.0,20.0,30.0,30.0,10.0,40.0,140.0,40.0,50.0,70.0,50.0,40.0,0.294460641,4.678092
AU,heather,8100.0,9900.0,9900.0,6600.0,8100.0,8100.0,9900.0,8100.0,6600.0,8100.0,8100.0,9900.0,8100.0,0.0038472109999999997,0.099593
AU,hemingway cats,90.0,90.0,70.0,70.0,50.0,70.0,90.0,50.0,70.0,70.0,70.0,70.0,70.0,0.13904761904762,
AU,henrietta lacks,880.0,1000.0,880.0,720.0,880.0,590.0,480.0,390.0,390.0,390.0,1300.0,3600.0,1000.0,0.002114977888867,
AU,here comes dr tran,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.020408163265306003,
AU,high waisted denim short,590.0,480.0,590.0,720.0,1000.0,1300.0,1000.0,1300.0,1300.0,1300.0,880.0,880.0,880.0,1.0,0.5635749999999999
AU,hiking boots,5400.0,6600.0,6600.0,6600.0,5400.0,5400.0,5400.0,5400.0,4400.0,5400.0,5400.0,6600.0,5400.0,0.999960107,0.708168
AU,hip hop,6600.0,8100.0,6600.0,6600.0,8100.0,8100.0,8100.0,8100.0,5400.0,5400.0,6600.0,8100.0,6600.0,0.014856406,1.64027
AU,hmo deductible,,,,,,,,,,,,,10.0,,
AU,holden commodore,14800.0,18100.0,14800.0,14800.0,18100.0,14800.0,18100.0,18100.0,18100.0,22200.0,18100.0,18100.0,18100.0,0.325703153,0.972009
AU,holes in skin,590.0,590.0,720.0,480.0,720.0,720.0,880.0,720.0,480.0,480.0,590.0,720.0,590.0,0.0021008403361339996,
AU,home based businesses,720.0,590.0,720.0,720.0,720.0,590.0,590.0,720.0,480.0,590.0,590.0,720.0,590.0,0.7875026299179498,2.049209
AU,home gym equipment,1600.0,1600.0,1000.0,1300.0,1900.0,1600.0,1300.0,1600.0,1900.0,1600.0,1000.0,1300.0,1600.0,1.0,0.9766879999999999
AU,homemade chocolate chip cookie recipe,10.0,20.0,20.0,40.0,10.0,10.0,10.0,10.0,30.0,10.0,10.0,10.0,20.0,0.07142857142857101,
AU,homes for sale in san diego,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.64285714285714,0.093435
AU,honey face masks,480.0,480.0,390.0,480.0,480.0,480.0,480.0,480.0,480.0,590.0,480.0,480.0,480.0,0.10453648915187,2.985016
AU,horizon milk,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,0.047619047619048005,
AU,horsetail,480.0,480.0,480.0,480.0,480.0,480.0,590.0,390.0,390.0,390.0,390.0,480.0,480.0,0.20851648351648003,0.521403
AU,host gifts,50.0,30.0,30.0,40.0,30.0,20.0,30.0,70.0,110.0,50.0,40.0,40.0,50.0,0.16849816849817,0.046823000000000004
AU,hot wheels track,1900.0,1900.0,2400.0,2400.0,2400.0,2900.0,3600.0,6600.0,5400.0,3600.0,2400.0,2400.0,2900.0,0.9975051979999999,0.282034
AU,hotel chicago,260.0,480.0,390.0,320.0,390.0,390.0,260.0,210.0,170.0,320.0,320.0,390.0,320.0,0.29870129900000003,5.03222
AU,how many muslims in america,50.0,50.0,170.0,140.0,50.0,70.0,50.0,210.0,70.0,170.0,140.0,90.0,110.0,0.003527336860670001,
AU,how much does a lamborghini cost,260.0,260.0,320.0,320.0,390.0,320.0,390.0,320.0,320.0,390.0,320.0,390.0,320.0,0.4621409921671,0.598299
AU,how to change flat tire,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,10.0,0.023809524,
AU,how to cook turkey breasts,110.0,70.0,90.0,90.0,140.0,90.0,140.0,170.0,1000.0,170.0,90.0,90.0,210.0,0.031055900621117995,0.014428
AU,how to make a martini,480.0,480.0,480.0,480.0,480.0,590.0,590.0,590.0,880.0,720.0,480.0,590.0,590.0,0.099859023,0.127434
AU,how to rotate a video,720.0,880.0,720.0,720.0,720.0,720.0,880.0,880.0,880.0,1000.0,880.0,1000.0,880.0,0.031518624641834005,1.105632
AU,how to sell used car,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,0.9107142859999999,4.092656
AU,how to tie windsor knot,320.0,260.0,170.0,210.0,210.0,260.0,260.0,260.0,140.0,140.0,170.0,210.0,210.0,0.0026578070000000003,0.031065
